id,filename_deg,mix_filename,audio_path_resolved,duration_seconds,gt_start,gt_end,pred_start,pred_end,tiou,offset_err,start_offset_err,end_offset_err,start_abs_err,end_abs_err,gt_interval_source,pred_interval_source,mos,predicted_response
nisqa_temporal_04740,c05000_book_10787_chp_0061_reader_06716_28_seg.wav,4740_mix_c05000_book_10787_chp_0061_reader_06716_28_seg.wav,data/processed/nisqa_sim_mix_lowmos_active_max_mos3/4740_mix_c05000_book_10787_chp_0061_reader_06716_28_seg.wav,11.0,8.024,9.404,5.61,7.54,0.0,-2.1389999999999993,-2.413999999999999,-1.8639999999999999,2.413999999999999,1.8639999999999999,mix_deg_segments,token,1.6,"This synthesized speech has moderate noise level, but it is severely discontinuous and significantly distorted. Although the volume is understandable, the overall MOS score is only 1.8. The quality is interrupted by codec artifacts and packet-loss concealment artifacts occurring between <|5.61|> and <|7.54|>."
nisqa_temporal_04741,c04070_book_11284_chp_0020_reader_06210_4_seg.wav,4741_mix_c04070_book_11284_chp_0020_reader_06210_4_seg.wav,data/processed/nisqa_sim_mix_lowmos_active_max_mos3/4741_mix_c04070_book_11284_chp_0020_reader_06210_4_seg.wav,7.0,2.534,3.897,0.25,1.43,0.0,-2.3754999999999997,-2.284,-2.4669999999999996,2.284,2.4669999999999996,mix_deg_segments,token,2.8,"This synthesized speech has moderate noise level, but it is severely discontinuous and significantly distorted. Although the volume is understandable, the overall MOS score is only 1.8. The quality is interrupted by codec artifacts and packet-loss concealment artifacts occurring between <|0.25|> and <|1.43|>."
nisqa_temporal_04742,c08864_book_10235_chp_0025_reader_01459_20_seg.wav,4742_mix_c08864_book_10235_chp_0025_reader_01459_20_seg.wav,data/processed/nisqa_sim_mix_lowmos_active_max_mos3/4742_mix_c08864_book_10235_chp_0025_reader_01459_20_seg.wav,11.0,0.408,1.959,7.01,8.99,0.0,6.8165,6.601999999999999,7.031000000000001,6.601999999999999,7.031000000000001,mix_deg_segments,token,2.1666666666666696,"This synthesized speech has moderate noise level, but it is severely discontinuous and significantly distorted. Although the volume is understandable, the overall MOS score is only 1.8. The quality is interrupted by codec artifacts and packet-loss concealment artifacts occurring between <|7.01|> and <|8.99|>."
nisqa_temporal_04743,c01080_1_1187_2_7_001-ch6-speaker_seg74.wav,4743_mix_c01080_1_1187_2_7_001-ch6-speaker_seg74.wav,data/processed/nisqa_sim_mix_lowmos_active_max_mos3/4743_mix_c01080_1_1187_2_7_001-ch6-speaker_seg74.wav,7.0,3.026,4.133,0.2,1.8,0.0,-2.5795,-2.8259999999999996,-2.333,2.8259999999999996,2.333,mix_deg_segments,token,2.2,"This synthesized speech has moderate noise level, but it is severely discontinuous and significantly distorted. Although the volume is understandable, the overall MOS score is only 1.8. The quality is interrupted by codec artifacts and packet-loss concealment artifacts occurring between <|0.20|> and <|1.80|>."
nisqa_temporal_04744,c06036_4_535_2_7_001-ch6-speaker_seg40.wav,4744_mix_c06036_4_535_2_7_001-ch6-speaker_seg40.wav,data/processed/nisqa_sim_mix_lowmos_active_max_mos3/4744_mix_c06036_4_535_2_7_001-ch6-speaker_seg40.wav,12.0,0.192,3.908,5.61,7.01,0.0,4.26,5.418,3.102,5.418,3.102,mix_deg_segments,token,2.2,"This synthesized speech has moderate noise level, but it is severely discontinuous and significantly distorted. Although the volume is understandable, the overall MOS score is only 1.8. The quality is interrupted by codec artifacts and packet-loss concealment artifacts occurring between <|5.61|> and <|7.01|>."
nisqa_temporal_04745,c00637_4_1157_2_7_001-ch6-speaker_seg1.wav,4745_mix_c00637_4_1157_2_7_001-ch6-speaker_seg1.wav,data/processed/nisqa_sim_mix_lowmos_active_max_mos3/4745_mix_c00637_4_1157_2_7_001-ch6-speaker_seg1.wav,8.0,1.387,3.093,0.27,1.99,0.21360255047821464,-1.1099999999999999,-1.117,-1.103,1.117,1.103,mix_deg_segments,token,1.2,"This synthesized speech has moderate noise level, but it is severely discontinuous and significantly distorted. Although the volume is understandable, the overall MOS score is only 1.8. The quality is interrupted by codec artifacts and packet-loss concealment artifacts occurring between <|0.27|> and <|1.99|>."
nisqa_temporal_04746,c01040_4_421_2_7_001-ch6-speaker_seg16.wav,4746_mix_c01040_4_421_2_7_001-ch6-speaker_seg16.wav,data/processed/nisqa_sim_mix_lowmos_active_max_mos3/4746_mix_c01040_4_421_2_7_001-ch6-speaker_seg16.wav,11.0,1.8,3.151,7.01,8.99,0.0,5.5245,5.21,5.839,5.21,5.839,mix_deg_segments,token,2.2,"This synthesized speech has moderate noise level, but it is severely discontinuous and significantly distorted. Although the volume is understandable, the overall MOS score is only 1.8. The quality is interrupted by codec artifacts and packet-loss concealment artifacts occurring between <|7.01|> and <|8.99|>."
nisqa_temporal_04747,c03870_book_01005_chp_0062_reader_01449_11_seg.wav,4747_mix_c03870_book_01005_chp_0062_reader_01449_11_seg.wav,data/processed/nisqa_sim_mix_lowmos_active_max_mos3/4747_mix_c03870_book_01005_chp_0062_reader_01449_11_seg.wav,12.0,6.749,9.461,7.01,8.71,0.6268436578171094,-0.24499999999999966,0.2610000000000001,-0.7509999999999994,0.2610000000000001,0.7509999999999994,mix_deg_segments,token,2.6,"This synthesized speech has moderate noise level, but it is severely discontinuous and significantly distorted. Although the volume is understandable, the overall MOS score is only 1.8. The quality is interrupted by codec artifacts and packet-loss concealment artifacts occurring between <|7.01|> and <|8.71|>."
nisqa_temporal_04748,c00941_4_958_2_7_001-ch6-speaker_seg101.wav,4748_mix_c00941_4_958_2_7_001-ch6-speaker_seg101.wav,data/processed/nisqa_sim_mix_lowmos_active_max_mos3/4748_mix_c00941_4_958_2_7_001-ch6-speaker_seg101.wav,8.0,2.451,4.367,0.25,1.43,0.0,-2.569,-2.201,-2.9370000000000003,2.201,2.9370000000000003,mix_deg_segments,token,1.4,"This synthesized speech has moderate noise level, but it is severely discontinuous and significantly distorted. Although the volume is understandable, the overall MOS score is only 1.8. The quality is interrupted by codec artifacts and packet-loss concealment artifacts occurring between <|0.25|> and <|1.43|>."
nisqa_temporal_04749,c01081_book_00551_chp_0009_reader_05861_2_seg.wav,4749_mix_c01081_book_00551_chp_0009_reader_05861_2_seg.wav,data/processed/nisqa_sim_mix_lowmos_active_max_mos3/4749_mix_c01081_book_00551_chp_0009_reader_05861_2_seg.wav,8.0,1.08,3.77,0.27,1.99,0.25999999999999995,-1.295,-0.81,-1.78,0.81,1.78,mix_deg_segments,token,2.0,"This synthesized speech has moderate noise level, but it is severely discontinuous and significantly distorted. Although the volume is understandable, the overall MOS score is only 1.8. The quality is interrupted by codec artifacts and packet-loss concealment artifacts occurring between <|0.27|> and <|1.99|>."
nisqa_temporal_04750,c00136_book_02578_chp_0013_reader_11713_2_seg.wav,4750_mix_c00136_book_02578_chp_0013_reader_11713_2_seg.wav,data/processed/nisqa_sim_mix_lowmos_active_max_mos3/4750_mix_c00136_book_02578_chp_0013_reader_11713_2_seg.wav,8.0,2.182,3.324,0.27,1.99,0.0,-1.6229999999999998,-1.912,-1.3339999999999999,1.912,1.3339999999999999,mix_deg_segments,token,2.2,"This synthesized speech has moderate noise level, but it is severely discontinuous and significantly distorted. Although the volume is understandable, the overall MOS score is only 1.8. The quality is interrupted by codec artifacts and packet-loss concealment artifacts occurring between <|0.27|> and <|1.99|>."
nisqa_temporal_04751,c03656_book_03811_chp_0008_reader_00226_5_seg.wav,4751_mix_c03656_book_03811_chp_0008_reader_00226_5_seg.wav,data/processed/nisqa_sim_mix_lowmos_active_max_mos3/4751_mix_c03656_book_03811_chp_0008_reader_00226_5_seg.wav,8.0,5.723,7.585,0.27,1.99,0.0,-5.523999999999999,-5.452999999999999,-5.595,5.452999999999999,5.595,mix_deg_segments,token,2.6,"This synthesized speech has moderate noise level, but it is severely discontinuous and significantly distorted. Although the volume is understandable, the overall MOS score is only 1.8. The quality is interrupted by codec artifacts and packet-loss concealment artifacts occurring between <|0.27|> and <|1.99|>."
nisqa_temporal_04752,c09662_book_02324_chp_0015_reader_10658_16_seg.wav,4752_mix_c09662_book_02324_chp_0015_reader_10658_16_seg.wav,data/processed/nisqa_sim_mix_lowmos_active_max_mos3/4752_mix_c09662_book_02324_chp_0015_reader_10658_16_seg.wav,10.0,5.838,8.008,5.61,7.01,0.48874061718098427,-0.6129999999999995,-0.22799999999999976,-0.9979999999999993,0.22799999999999976,0.9979999999999993,mix_deg_segments,token,2.125,"This synthesized speech has moderate noise level, but it is severely discontinuous and significantly distorted. Although the volume is understandable, the overall MOS score is only 1.8. The quality is interrupted by codec artifacts and packet-loss concealment artifacts occurring between <|5.61|> and <|7.01|>."
nisqa_temporal_04753,c03895_2_944_2_7_001-ch6-speaker_seg92.wav,4753_mix_c03895_2_944_2_7_001-ch6-speaker_seg92.wav,data/processed/nisqa_sim_mix_lowmos_active_max_mos3/4753_mix_c03895_2_944_2_7_001-ch6-speaker_seg92.wav,11.0,2.873,4.496,5.61,7.01,0.0,2.6254999999999997,2.737,2.5139999999999993,2.737,2.5139999999999993,mix_deg_segments,token,2.6,"This synthesized speech has moderate noise level, but it is severely discontinuous and significantly distorted. Although the volume is understandable, the overall MOS score is only 1.8. The quality is interrupted by codec artifacts and packet-loss concealment artifacts occurring between <|5.61|> and <|7.01|>."
nisqa_temporal_04754,c09251_book_02442_chp_0017_reader_05337_10_seg.wav,4754_mix_c09251_book_02442_chp_0017_reader_05337_10_seg.wav,data/processed/nisqa_sim_mix_lowmos_active_max_mos3/4754_mix_c09251_book_02442_chp_0017_reader_05337_10_seg.wav,7.0,2.2,3.376,0.2,1.8,0.0,-1.7879999999999998,-2.0,-1.5759999999999998,2.0,1.5759999999999998,mix_deg_segments,token,2.2,"This synthesized speech has moderate noise level, but it is severely discontinuous and significantly distorted. Although the volume is understandable, the overall MOS score is only 1.8. The quality is interrupted by codec artifacts and packet-loss concealment artifacts occurring between <|0.20|> and <|1.80|>."
nisqa_temporal_04755,c09660_4_1243_2_7_001-ch6-speaker_seg72.wav,4755_mix_c09660_4_1243_2_7_001-ch6-speaker_seg72.wav,data/processed/nisqa_sim_mix_lowmos_active_max_mos3/4755_mix_c09660_4_1243_2_7_001-ch6-speaker_seg72.wav,6.0,1.159,2.224,0.25,1.43,0.1372847011144883,-0.8515000000000001,-0.909,-0.7940000000000003,0.909,0.7940000000000003,mix_deg_segments,token,2.0,"This synthesized speech has moderate noise level, but it is severely discontinuous and significantly distorted. Although the volume is understandable, the overall MOS score is only 1.8. The quality is interrupted by codec artifacts and packet-loss concealment artifacts occurring between <|0.25|> and <|1.43|>."
nisqa_temporal_04756,c00387_3_258_2_7_001-ch6-speaker_seg74.wav,4756_mix_c00387_3_258_2_7_001-ch6-speaker_seg74.wav,data/processed/nisqa_sim_mix_lowmos_active_max_mos3/4756_mix_c00387_3_258_2_7_001-ch6-speaker_seg74.wav,11.0,4.318,7.021,5.61,7.54,0.43792675356921146,0.9055000000000004,1.2920000000000007,0.5190000000000001,1.2920000000000007,0.5190000000000001,mix_deg_segments,token,2.2,"This synthesized speech has moderate noise level, but it is severely discontinuous and significantly distorted. Although the volume is understandable, the overall MOS score is only 1.8. The quality is interrupted by codec artifacts and packet-loss concealment artifacts occurring between <|5.61|> and <|7.54|>."
nisqa_temporal_04757,c06185_book_00798_chp_0020_reader_09807_37_seg.wav,4757_mix_c06185_book_00798_chp_0020_reader_09807_37_seg.wav,data/processed/nisqa_sim_mix_lowmos_active_max_mos3/4757_mix_c06185_book_00798_chp_0020_reader_09807_37_seg.wav,8.0,2.873,5.033,0.25,1.43,0.0,-3.1130000000000004,-2.623,-3.6030000000000006,2.623,3.6030000000000006,mix_deg_segments,token,1.2,"This synthesized speech has moderate noise level, but it is severely discontinuous and significantly distorted. Although the volume is understandable, the overall MOS score is only 1.8. The quality is interrupted by codec artifacts and packet-loss concealment artifacts occurring between <|0.25|> and <|1.43|>."
nisqa_temporal_04758,c00998_2_518_2_7_001-ch6-speaker_seg101.wav,4758_mix_c00998_2_518_2_7_001-ch6-speaker_seg101.wav,data/processed/nisqa_sim_mix_lowmos_active_max_mos3/4758_mix_c00998_2_518_2_7_001-ch6-speaker_seg101.wav,11.0,3.42,6.22,7.01,8.71,0.0,3.0400000000000005,3.59,2.490000000000001,3.59,2.490000000000001,mix_deg_segments,token,1.0,"This synthesized speech has moderate noise level, but it is severely discontinuous and significantly distorted. Although the volume is understandable, the overall MOS score is only 1.8. The quality is interrupted by codec artifacts and packet-loss concealment artifacts occurring between <|7.01|> and <|8.71|>."
nisqa_temporal_04759,c03764_book_10468_chp_0020_reader_03312_16_seg.wav,4759_mix_c03764_book_10468_chp_0020_reader_03312_16_seg.wav,data/processed/nisqa_sim_mix_lowmos_active_max_mos3/4759_mix_c03764_book_10468_chp_0020_reader_03312_16_seg.wav,12.0,6.551,7.552,7.01,8.99,0.22222222222222215,0.9485000000000001,0.45899999999999963,1.4380000000000006,0.45899999999999963,1.4380000000000006,mix_deg_segments,token,1.8,"This synthesized speech has moderate noise level, but it is severely discontinuous and significantly distorted. Although the volume is understandable, the overall MOS score is only 1.8. The quality is interrupted by codec artifacts and packet-loss concealment artifacts occurring between <|7.01|> and <|8.99|>."
nisqa_temporal_04760,c04328_book_08081_chp_0018_reader_04304_14_seg.wav,4760_mix_c04328_book_08081_chp_0018_reader_04304_14_seg.wav,data/processed/nisqa_sim_mix_lowmos_active_max_mos3/4760_mix_c04328_book_08081_chp_0018_reader_04304_14_seg.wav,7.0,5.713,6.984,0.25,1.43,0.0,-5.5085,-5.463,-5.554,5.463,5.554,mix_deg_segments,token,2.4,"This synthesized speech has moderate noise level, but it is severely discontinuous and significantly distorted. Although the volume is understandable, the overall MOS score is only 1.8. The quality is interrupted by codec artifacts and packet-loss concealment artifacts occurring between <|0.25|> and <|1.43|>."
nisqa_temporal_04761,c01719_book_10833_chp_0001_reader_11419_9_seg.wav,4761_mix_c01719_book_10833_chp_0001_reader_11419_9_seg.wav,data/processed/nisqa_sim_mix_lowmos_active_max_mos3/4761_mix_c01719_book_10833_chp_0001_reader_11419_9_seg.wav,6.0,1.236,2.824,0.27,1.99,0.2952231793265466,-0.8999999999999999,-0.966,-0.8339999999999999,0.966,0.8339999999999999,mix_deg_segments,token,2.2,"This synthesized speech has moderate noise level, but it is severely discontinuous and significantly distorted. Although the volume is understandable, the overall MOS score is only 1.8. The quality is interrupted by codec artifacts and packet-loss concealment artifacts occurring between <|0.27|> and <|1.99|>."
nisqa_temporal_04762,c08114_4_1157_2_7_001-ch6-speaker_seg25.wav,4762_mix_c08114_4_1157_2_7_001-ch6-speaker_seg25.wav,data/processed/nisqa_sim_mix_lowmos_active_max_mos3/4762_mix_c08114_4_1157_2_7_001-ch6-speaker_seg25.wav,8.0,0.182,2.058,0.25,1.43,0.6289978678038379,-0.2799999999999999,0.068,-0.6279999999999999,0.068,0.6279999999999999,mix_deg_segments,token,1.8,"This synthesized speech has moderate noise level, but it is severely discontinuous and significantly distorted. Although the volume is understandable, the overall MOS score is only 1.8. The quality is interrupted by codec artifacts and packet-loss concealment artifacts occurring between <|0.25|> and <|1.43|>."
nisqa_temporal_04763,c08897_wef_09334_00957293643_seg.wav,4763_mix_c08897_wef_09334_00957293643_seg.wav,data/processed/nisqa_sim_mix_lowmos_active_max_mos3/4763_mix_c08897_wef_09334_00957293643_seg.wav,6.571,2.338,3.38,0.25,1.43,0.0,-2.019,-2.088,-1.95,2.088,1.95,mix_deg_segments,token,2.0,"This synthesized speech has moderate noise level, but it is severely discontinuous and significantly distorted. Although the volume is understandable, the overall MOS score is only 1.8. The quality is interrupted by codec artifacts and packet-loss concealment artifacts occurring between <|0.25|> and <|1.43|>."
nisqa_temporal_04764,c07947_3_463_2_7_001-ch6-speaker_seg77.wav,4764_mix_c07947_3_463_2_7_001-ch6-speaker_seg77.wav,data/processed/nisqa_sim_mix_lowmos_active_max_mos3/4764_mix_c07947_3_463_2_7_001-ch6-speaker_seg77.wav,6.0,0.297,1.475,0.25,1.43,0.9248979591836735,-0.04600000000000007,-0.046999999999999986,-0.04500000000000015,0.046999999999999986,0.04500000000000015,mix_deg_segments,token,1.0,"This synthesized speech has moderate noise level, but it is severely discontinuous and significantly distorted. Although the volume is understandable, the overall MOS score is only 1.8. The quality is interrupted by codec artifacts and packet-loss concealment artifacts occurring between <|0.25|> and <|1.43|>."
nisqa_temporal_04765,c07038_som_07060_02049203757_seg.wav,4765_mix_c07038_som_07060_02049203757_seg.wav,data/processed/nisqa_sim_mix_lowmos_active_max_mos3/4765_mix_c07038_som_07060_02049203757_seg.wav,8.448,0.862,1.916,0.25,1.43,0.3409363745498199,-0.5489999999999999,-0.612,-0.486,0.612,0.486,mix_deg_segments,token,1.8,"This synthesized speech has moderate noise level, but it is severely discontinuous and significantly distorted. Although the volume is understandable, the overall MOS score is only 1.8. The quality is interrupted by codec artifacts and packet-loss concealment artifacts occurring between <|0.25|> and <|1.43|>."
nisqa_temporal_04766,c07402_4_1150_2_7_001-ch6-speaker_seg88.wav,4766_mix_c07402_4_1150_2_7_001-ch6-speaker_seg88.wav,data/processed/nisqa_sim_mix_lowmos_active_max_mos3/4766_mix_c07402_4_1150_2_7_001-ch6-speaker_seg88.wav,9.0,2.834,3.949,5.61,7.02,0.0,2.9234999999999998,2.7760000000000002,3.0709999999999997,2.7760000000000002,3.0709999999999997,mix_deg_segments,token,2.4,"This synthesized speech has moderate noise level, but it is severely discontinuous and significantly distorted. Although the volume is understandable, the overall MOS score is only 1.8. The quality is interrupted by codec artifacts and packet-loss concealment artifacts occurring between <|5.61|> and <|7.02|>."
nisqa_temporal_04767,c05710_2_881_2_7_001-ch6-speaker_seg4.wav,4767_mix_c05710_2_881_2_7_001-ch6-speaker_seg4.wav,data/processed/nisqa_sim_mix_lowmos_active_max_mos3/4767_mix_c05710_2_881_2_7_001-ch6-speaker_seg4.wav,12.0,9.952,11.324,7.01,8.99,0.0,-2.638,-2.942,-2.3339999999999996,2.942,2.3339999999999996,mix_deg_segments,token,1.8,"This synthesized speech has moderate noise level, but it is severely discontinuous and significantly distorted. Although the volume is understandable, the overall MOS score is only 1.8. The quality is interrupted by codec artifacts and packet-loss concealment artifacts occurring between <|7.01|> and <|8.99|>."
nisqa_temporal_04768,c03197_2_462_2_7_001-ch6-speaker_seg4.wav,4768_mix_c03197_2_462_2_7_001-ch6-speaker_seg4.wav,data/processed/nisqa_sim_mix_lowmos_active_max_mos3/4768_mix_c03197_2_462_2_7_001-ch6-speaker_seg4.wav,6.0,1.498,3.881,0.25,1.43,0.0,-1.8495,-1.248,-2.4509999999999996,1.248,2.4509999999999996,mix_deg_segments,token,3.0,"This synthesized speech has moderate noise level, but it is severely discontinuous and significantly distorted. Although the volume is understandable, the overall MOS score is only 1.8. The quality is interrupted by codec artifacts and packet-loss concealment artifacts occurring between <|0.25|> and <|1.43|>."
nisqa_temporal_04769,c09106_2_825_2_7_001-ch6-speaker_seg71.wav,4769_mix_c09106_2_825_2_7_001-ch6-speaker_seg71.wav,data/processed/nisqa_sim_mix_lowmos_active_max_mos3/4769_mix_c09106_2_825_2_7_001-ch6-speaker_seg71.wav,9.0,3.52,4.781,5.61,7.01,0.0,2.1595000000000004,2.0900000000000003,2.229,2.0900000000000003,2.229,mix_deg_segments,token,2.4,"This synthesized speech has moderate noise level, but it is severely discontinuous and significantly distorted. Although the volume is understandable, the overall MOS score is only 1.8. The quality is interrupted by codec artifacts and packet-loss concealment artifacts occurring between <|5.61|> and <|7.01|>."
nisqa_temporal_04770,c03446_4_318_2_7_001-ch6-speaker_seg24.wav,4770_mix_c03446_4_318_2_7_001-ch6-speaker_seg24.wav,data/processed/nisqa_sim_mix_lowmos_active_max_mos3/4770_mix_c03446_4_318_2_7_001-ch6-speaker_seg24.wav,9.0,2.167,3.253,3.76,7.01,0.0,2.675,1.593,3.7569999999999997,1.593,3.7569999999999997,mix_deg_segments,token,2.28571428571429,"This synthesized speech has moderate noise level, but it is severely discontinuous and significantly distorted. Although the volume is understandable, the overall MOS score is only 1.8. The quality is interrupted by codec artifacts and packet-loss concealment artifacts occurring between <|7.01|> and <|3.76|>."
nisqa_temporal_04771,c07764_scm_05223_00746547152_seg.wav,4771_mix_c07764_scm_05223_00746547152_seg.wav,data/processed/nisqa_sim_mix_lowmos_active_max_mos3/4771_mix_c07764_scm_05223_00746547152_seg.wav,7.253,1.135,2.15,0.27,1.99,0.4547872340425532,-0.5125,-0.865,-0.15999999999999992,0.865,0.15999999999999992,mix_deg_segments,token,2.0,"This synthesized speech has moderate noise level, but it is severely discontinuous and significantly distorted. Although the volume is understandable, the overall MOS score is only 1.8. The quality is interrupted by codec artifacts and packet-loss concealment artifacts occurring between <|0.27|> and <|1.99|>."
nisqa_temporal_04772,c04708_book_08558_chp_0009_reader_02933_7_seg.wav,4772_mix_c04708_book_08558_chp_0009_reader_02933_7_seg.wav,data/processed/nisqa_sim_mix_lowmos_active_max_mos3/4772_mix_c04708_book_08558_chp_0009_reader_02933_7_seg.wav,9.0,3.726,4.944,7.01,8.71,0.0,3.5250000000000004,3.284,3.766000000000001,3.284,3.766000000000001,mix_deg_segments,token,2.8,"This synthesized speech has moderate noise level, but it is severely discontinuous and significantly distorted. Although the volume is understandable, the overall MOS score is only 1.8. The quality is interrupted by codec artifacts and packet-loss concealment artifacts occurring between <|7.01|> and <|8.71|>."
nisqa_temporal_04773,c02378_2_296_2_7_001-ch6-speaker_seg82.wav,4773_mix_c02378_2_296_2_7_001-ch6-speaker_seg82.wav,data/processed/nisqa_sim_mix_lowmos_active_max_mos3/4773_mix_c02378_2_296_2_7_001-ch6-speaker_seg82.wav,9.0,6.633,7.668,5.61,7.54,0.4407191448007775,-0.5754999999999999,-1.0229999999999997,-0.1280000000000001,1.0229999999999997,0.1280000000000001,mix_deg_segments,token,2.2,"This synthesized speech has moderate noise level, but it is severely discontinuous and significantly distorted. Although the volume is understandable, the overall MOS score is only 1.8. The quality is interrupted by codec artifacts and packet-loss concealment artifacts occurring between <|5.61|> and <|7.54|>."
nisqa_temporal_04774,c09212_2_467_2_7_001-ch6-speaker_seg38.wav,4774_mix_c09212_2_467_2_7_001-ch6-speaker_seg38.wav,data/processed/nisqa_sim_mix_lowmos_active_max_mos3/4774_mix_c09212_2_467_2_7_001-ch6-speaker_seg38.wav,10.0,2.941,5.298,5.61,7.01,0.0,2.1905,2.6690000000000005,1.7119999999999997,2.6690000000000005,1.7119999999999997,mix_deg_segments,token,1.0,"This synthesized speech has moderate noise level, but it is severely discontinuous and significantly distorted. Although the volume is understandable, the overall MOS score is only 1.8. The quality is interrupted by codec artifacts and packet-loss concealment artifacts occurring between <|5.61|> and <|7.01|>."
nisqa_temporal_04775,c08409_2_1143_2_7_001-ch6-speaker_seg60.wav,4775_mix_c08409_2_1143_2_7_001-ch6-speaker_seg60.wav,data/processed/nisqa_sim_mix_lowmos_active_max_mos3/4775_mix_c08409_2_1143_2_7_001-ch6-speaker_seg60.wav,11.0,9.981,10.992,5.61,7.01,0.0,-4.176500000000001,-4.3709999999999996,-3.982000000000001,4.3709999999999996,3.982000000000001,mix_deg_segments,token,1.2,"This synthesized speech has moderate noise level, but it is severely discontinuous and significantly distorted. Although the volume is understandable, the overall MOS score is only 1.8. The quality is interrupted by codec artifacts and packet-loss concealment artifacts occurring between <|5.61|> and <|7.01|>."
nisqa_temporal_04776,c01797_4_1363_2_7_001-ch6-speaker_seg91.wav,4776_mix_c01797_4_1363_2_7_001-ch6-speaker_seg91.wav,data/processed/nisqa_sim_mix_lowmos_active_max_mos3/4776_mix_c01797_4_1363_2_7_001-ch6-speaker_seg91.wav,10.0,1.182,3.369,5.61,7.54,0.0,4.2995,4.428000000000001,4.170999999999999,4.428000000000001,4.170999999999999,mix_deg_segments,token,1.6,"This synthesized speech has moderate noise level, but it is severely discontinuous and significantly distorted. Although the volume is understandable, the overall MOS score is only 1.8. The quality is interrupted by codec artifacts and packet-loss concealment artifacts occurring between <|5.61|> and <|7.54|>."
nisqa_temporal_04777,c01771_4_1275_2_7_001-ch6-speaker_seg83.wav,4777_mix_c01771_4_1275_2_7_001-ch6-speaker_seg83.wav,data/processed/nisqa_sim_mix_lowmos_active_max_mos3/4777_mix_c01771_4_1275_2_7_001-ch6-speaker_seg83.wav,8.0,6.8,7.889,0.25,1.43,0.0,-6.5045,-6.55,-6.4590000000000005,6.55,6.4590000000000005,mix_deg_segments,token,2.6,"This synthesized speech has moderate noise level, but it is severely discontinuous and significantly distorted. Although the volume is understandable, the overall MOS score is only 1.8. The quality is interrupted by codec artifacts and packet-loss concealment artifacts occurring between <|0.25|> and <|1.43|>."
nisqa_temporal_04778,c09042_1_678_2_7_001-ch6-speaker_seg82.wav,4778_mix_c09042_1_678_2_7_001-ch6-speaker_seg82.wav,data/processed/nisqa_sim_mix_lowmos_active_max_mos3/4778_mix_c09042_1_678_2_7_001-ch6-speaker_seg82.wav,9.0,3.475,5.064,7.01,8.99,0.0,3.7305,3.5349999999999997,3.926,3.5349999999999997,3.926,mix_deg_segments,token,1.5,"This synthesized speech has moderate noise level, but it is severely discontinuous and significantly distorted. Although the volume is understandable, the overall MOS score is only 1.8. The quality is interrupted by codec artifacts and packet-loss concealment artifacts occurring between <|7.01|> and <|8.99|>."
nisqa_temporal_04779,c01061_book_10067_chp_0006_reader_02765_5_seg.wav,4779_mix_c01061_book_10067_chp_0006_reader_02765_5_seg.wav,data/processed/nisqa_sim_mix_lowmos_active_max_mos3/4779_mix_c01061_book_10067_chp_0006_reader_02765_5_seg.wav,6.0,0.254,2.019,0.25,1.43,0.6647823629169021,-0.2965000000000001,-0.0040000000000000036,-0.5890000000000002,0.0040000000000000036,0.5890000000000002,mix_deg_segments,token,2.8,"This synthesized speech has moderate noise level, but it is severely discontinuous and significantly distorted. Although the volume is understandable, the overall MOS score is only 1.8. The quality is interrupted by codec artifacts and packet-loss concealment artifacts occurring between <|0.25|> and <|1.43|>."
nisqa_temporal_04780,c08547_1_69_2_7_001B-ch6-speaker_seg24.wav,4780_mix_c08547_1_69_2_7_001B-ch6-speaker_seg24.wav,data/processed/nisqa_sim_mix_lowmos_active_max_mos3/4780_mix_c08547_1_69_2_7_001B-ch6-speaker_seg24.wav,12.0,9.987,11.536,5.61,7.01,0.0,-4.451499999999999,-4.377,-4.526,4.377,4.526,mix_deg_segments,token,2.0,"This synthesized speech has moderate noise level, but it is severely discontinuous and significantly distorted. Although the volume is understandable, the overall MOS score is only 1.8. The quality is interrupted by codec artifacts and packet-loss concealment artifacts occurring between <|5.61|> and <|7.01|>."
nisqa_temporal_04781,c01229_2_959_2_7_001-ch6-speaker_seg40.wav,4781_mix_c01229_2_959_2_7_001-ch6-speaker_seg40.wav,data/processed/nisqa_sim_mix_lowmos_active_max_mos3/4781_mix_c01229_2_959_2_7_001-ch6-speaker_seg40.wav,8.0,4.275,5.534,0.27,1.99,0.0,-3.7745,-4.005000000000001,-3.5439999999999996,4.005000000000001,3.5439999999999996,mix_deg_segments,token,2.4,"This synthesized speech has moderate noise level, but it is severely discontinuous and significantly distorted. Although the volume is understandable, the overall MOS score is only 1.8. The quality is interrupted by codec artifacts and packet-loss concealment artifacts occurring between <|0.27|> and <|1.99|>."
nisqa_temporal_04782,c09952_book_08511_chp_0013_reader_00744_1_seg.wav,4782_mix_c09952_book_08511_chp_0013_reader_00744_1_seg.wav,data/processed/nisqa_sim_mix_lowmos_active_max_mos3/4782_mix_c09952_book_08511_chp_0013_reader_00744_1_seg.wav,8.0,4.505,6.062,0.25,1.43,0.0,-4.4435,-4.255,-4.632000000000001,4.255,4.632000000000001,mix_deg_segments,token,2.4,"This synthesized speech has moderate noise level, but it is severely discontinuous and significantly distorted. Although the volume is understandable, the overall MOS score is only 1.8. The quality is interrupted by codec artifacts and packet-loss concealment artifacts occurring between <|0.25|> and <|1.43|>."
